id,query,response,responded_at,user_id
497,names ?,"great to know that you are interested in yugam! 😊
     there are some amazing events and workshops lined up for you to explore and learn from. 🎉
     i would recommend checking out the ""zenith"" event, it's a techno-cultural-sports fest that offers a diverse range of activities including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, and socially responsible activities. 🤩
     you can also check out the ""innovate incubate incorporate"" workshop, it's a innovation center themed workshop that provides a platform for students to showcase their ideas and projects. 💡
     i hope you have a great time at yugam! 😊


please let me know if you have any other questions or if there's anything else i can help you with.",2024-03-20 13:56:50.466 +0530,4571
498,is on spot registration available?,"😊 glad to know you're interested in yugam! 🎉 yes, on-spot registration is available for some events and workshops. please check the registration details and availability at the registration desk near the main gate on the day of the fest. 😊 hope to see you there! 🎉",2024-03-20 14:09:37.580 +0530,5095
499,for general events?,"culture, and technology. 🎨
     event 2: #yug-e-26 கோடம்பாக்கம் - learn the art of storytelling through theater and dance. 🎭
     event 3: #yug-e-114 வினாடி வினா - discover the power of vinyl and its impact on the music industry. 🎵
     event 4: #yug-e-113 தனித்தமிழ் பேசுவோம் - explore the world of tamil literature and its significance in today's society. 📚


please let me know if you have any other questions or if there's anything else i can help you with! 😊",2024-03-20 14:10:03.297 +0530,5095
500,is on spot registration available for coding premiere league contest?,"and i'm glad you're interested in the coding premier league contest! 🚀 yes, on-spot registration is available for the event, and you can register by clicking on the link provided in the context. 📝 don't miss this opportunity to showcase your coding skills and win amazing prizes! 🏆 good luck! 😊",2024-03-20 14:10:41.030 +0530,5095
501,when does the registration ends?,registration for yugam ends on 2024-03-22.,2024-03-20 14:11:16.472 +0530,5095
502,what are the events scheduled for tomorrow?,"but you can check the yugam schedule for the latest updates. there are some great events lined up, and i'm sure you'll find something interesting. don't miss out!",2024-03-20 15:00:22.624 +0530,2409
503,then what is your purpose?,and i'll be happy to help!,2024-03-20 15:00:47.174 +0530,2409
504,what are the top rated events for tomorrow?,"hi kavin! 😊 yugam has some amazing events lined up for tomorrow! 🎉 i would recommend checking out ""sean roldan live in concert"" and ""reel 'n' real"" they are both highly rated and promise to be an incredible experience! 😍 let me know if you need any more recommendations! 😊",2024-03-20 15:01:20.533 +0530,2409
505,hello,"hello kishore! 😊 yugam is a techno-cultural-sports fest that offers a diverse range of activities, including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, and socially responsible activities. there are 156+ events and 63+ workshops in yugam. i recommend checking out the top 4 events and workshops that align with your interests! 😊",2024-03-20 15:02:21.111 +0530,10776
506,can a team of 1 participate in coding premiere league?,"thank you for reaching out! 
     unfortunately, 
     the #yug-e-103 coding premier league  event doesn't allow individual participation. 
     it is designed for teams of 4 members only. 
     however, you can definitely participate in other exciting events and workshops happening at yugam! 
     let me know if you need any more help!",2024-03-20 15:43:17.943 +0530,5095
507,can a team of 2 participate in coding premiere league?,"yes, absolutely! teams of 2 are more than welcome to participate in the #yug-e-103 coding premier league . in fact, we encourage diverse participation, and we believe that collaborative problem-solving is the key to success in the world of coding. so, gather your partner and get ready to take on the challenge together! 🚀",2024-03-20 15:44:28.316 +0530,5095
508,can a team of 3 participate in coding premiere league?,"yes, teams of 3 can participate in the coding premier league.",2024-03-20 15:45:18.223 +0530,5095
509,can i make the general event fee payment on spot?,"and the registration fee is rupees 300. however, some events may have additional costs. it's best to check with the event organizers for the most up-to-date information. have a great day! 😊",2024-03-20 15:45:48.414 +0530,5095
510,is on spot registration available?,"😊 glad to know you're interested in yugam! 🎉 yes, on-spot registration is available for some events and workshops. please check the registration details and availability at the registration desk near the main gate on the day of the fest. 😊 hope to see you there! 🎉",2024-03-20 15:46:07.004 +0530,5095
511,is there any chace to get refund,"i don't have access to personal information or financial details, so i cannot provide any refund information. however, i can suggest that you reach out to the organizers of yugam for any queries or concerns regarding refunds. they will be able to provide you with the most accurate and up-to-date information.",2024-03-20 15:56:47.417 +0530,8375
